src,tgt
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 호박잎쌈은 이 여름 지나면 못 먹잖아.
Output:",호박1 초록3 구형1 지시1# 덥다1 까지1 먹다1 기회1 없다6
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 호박잎쌈을 1번도 못 먹어 봤네?
Output:",호박1 잎2 구형1 구형1 오늘1 까지1 먹다1 한적없다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 대한민국 1등 요리사란 엄마예요.
Output:",한국1 등수:1등 번째:1번째 요리1 누구1 엄마1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 엄마 음식은 제일 좋아요.
Output:",엄마1 먹다1 요리1 상주다1 지시1# 등수:1등 좋다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 세상 어떤 음식을 갖다줘도 엄마 음식 하고는 비교를 할 수가 없는 거야.
Output:",엄마1 먹다1 요리1 상주다1 세계1 먹다1 무엇1 구형1 비교1 낫다2 지시1# 낫다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 엄마 음식하고 똑같이 하려고 해도 그 맛이 안 나더라고.
Output:",엄마1 먹다1 요리1# 같다1 닮다2 요리1 입1 맛있다1 너나같다1 어렵다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나도 엄마 음식이 제일 맛있다고 생각하는데 내 자식들은 나하고 똑같은 생각을 할까?
Output:",지시2 너나같다1 엄마1 먹다1 요리1 등수:1등 맛있다1 생각2 지시2 자녀1 지시1 너나같다1 닮다3 생각2 있다1 물음표1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 엄마가 해 줬던 음식들이 참 많이 생각이 나는 거 같아.
Output:",엄마1 상주다1 먹다1 반찬1 그립다1 크다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 팥칼국수를 한번 해 먹읍시다.
Output:",콩1 칼1 먹다6 만들다1 먹다1 보다10
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 모든 행복 중에 먹는 행복이 최고인 거 같아.
Output:",행복1 지시1# 등수:1등 행복1 무엇1 먹다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나도 요즘에는 음식을 잘 안 해.
Output:",지시1 요즘1 먹다1 요리1 아니다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 엄마 웬일로 탕수육을 시켰어?
Output:",엄마1 갑자기3 탕수육1 신고1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 엄마 이거는 엄마 김치도 아니고 할머니 김치도 아니네?
Output:",엄마1 부르다1 지시1# 엄마1 배추1 바쁘다2 아니다4 할머니1 배추1 바쁘다2 아니다4
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 우리 이번 여름휴가 때 어디로 갈까?
Output:",지시1# 오늘1 덥다1 쉬다1 때1 가다1 좋다1 어디3
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 남해에 뭐가 있지?
Output:",남해1 유명하다1 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 거제도랑 가까이 있는 지역이 광양 있지 않아?
Output:",가난1 섬2 가깝다1 지역1 광양1 있다1 맞다4
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 우리 통영 가는 건 어때?
Output:",지시1# 가다1 괜찮다1 화살1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 우리 배말국수 먹는 거 어때?
Output:",지시1# 배말 먹다6 괜찮다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 통영에 꿀빵도 유명하다고 하는데 꿀빵은 어때?
Output:",화살1 곳1 모기1 빵1 유명하다1 듣다1 모기1 빵1 먹다1 괜찮다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 꿀빵이 뭐야?
Output:",모기1 빵1 지시1# 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너는 꿀빵 좋아해?
Output:",지시1# 모기1 빵1 좋다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 꿀빵 선물로 사 가려고.
Output:",지시1 선물1 목적1 모기1 빵1 사다1 가져오다6
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 우리 어머님 집 있잖아.
Output:",지시1 엄마1 집1 있다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 강아지들은 수명이 10년에서 15년 이 정도잖아.
Output:",개1 지시1# 생명1 생존1 날짜(활용):10년 일형3 날짜(활용):15년 정도1 맞다4
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 투자를 한번 또 생각해 볼까 하는 거지.
Output:",또1 투자1 보다10 고민1 중1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 거제도랑 통영이랑 가까우니까 둘 다 가는 건 어때?
Output:",가난1 화살1 곳1 가깝다1 가다7 괜찮다1 섬2 가다7
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 오랜만에 가는 휴가니깐 우리 정말 재밌게 한번 놀아 보자.
Output:",~동안1 쉬다1 지시1# 맞다2 재미1 놀다1 ~하자1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 거제도에 또 유명한 게 뭐가 있었지?
Output:",베란다2 유명하다1 또1 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 남해 바다를 놀러 가 보는 건 어때?
Output:",남해1 바다1 놀다1 방문2 괜찮다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 남해 바다에서 맛있는 회도 먹고 거기에서 유명한 음식점을 가 보는 것도 좋을 거 같아.
Output:",남해1 바다1 곳1 회 회1 맛있다1 먹다1 지시1# 곳1 유명하다1 먹다1 곳1# 방문2# 괜찮다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 주말 포함해서 연차를 이틀 정도 쓰려고 해.
Output:",지시1 토요일1 일요일2 종합4 날짜(활용):1년 쉬다1 날짜(활용):2일후 야금야금쓰다3 계획1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 통영에 내가 찾아봤었는데 예쁜 카페들이 있더라고.
Output:",지시2 화살1 곳1 찾다1 예쁘다1 카페1 지시1# 있다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나 이번 여름휴가 때는 꼭 바다를 보고 싶었거든.
Output:",지시2 오늘1 덥다1 쉬다1 때1 바다1 약속1 보다1 원하다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 이번 여름휴가 너무 기대된다.
Output:",오늘1 덥다1 쉬다1 기대1 크다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 좋은 펜션 가서 고기 구워 먹자.
Output:",좋다1 곳1 방문2 고기1 굽다2 먹다1 ~하자1 잠1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 스포츠하기에는 너무 체력이 약해서 힘들어.
Output:",지시2 몸1 건강1 약하다1 심하다1 운동1 종류1 힘들다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 고기는 어디에서 살까?
Output:",고기1 사다1 어디1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 펜션에 가서 싱싱한 고기를 구워 먹으면 정말 맛있을 거 같아.
Output:",펜션 방문2 고기1 새롭다1 굽다1 먹다1 맛있다1 아마1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 수박 먹고 싶어.
Output:",지시2 수박1 먹다1 원하다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 우리 전주 가서 밥을 먹을까?
Output:",지시1# 전주1 방문2 먹다1 하다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 해외여행을 너무 가고 싶어.
Output:",지시2 외국3 여행1 비행기1# 원하다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나도 해외여행 안 간 지 너무 오래됐어.
Output:",지시2 너나같다1 외국3 여행1 비행기1# 한적없다2 오래5
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너 올 때 어떻게 왔어?
Output:",지시1# 오다1 방법1 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 버스 타고 왔어.
Output:",지시2 버스1#
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 축의금 같은 거는 당신 어느 정도 하고 있어?
Output:",지시2# 축하1 돈1 돈주다2 돈1 얼마1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 아직까지 투자에 대해서는 쪼끔 어려워.
Output:",돈1 투자2 어렵다1 아직1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 이제 경제 공부가 진짜 중요하구나 생각이 드네.
Output:",경제1 공부1 중요1 맞다2 오늘1 깨닫다6
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 다이어트는 우리가 앞으로도 계속해서 나가야 될 부분인 거잖아.
Output:",날씬하다3 지시1# 미래1 계속1 약속1 필요1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 우리가 운동량이 많이 부족한 편이란 생각을 하거든.
Output:",지시2 생각2 지시1# 운동1 부족1 느끼다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 다이어트를 하고 나서 요요가 와서 다시 되돌아가면 그 투자한 시간과 노력 없어지게 되는 거잖아.
Output:",고기1 좁다1 되돌리다1 뚱뚱하다1 때2 노력1 헛수고1 아깝다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 사람이란 게 내가 평상시에 먹던 습관과 먹던 양이 있는데 이걸 갑자기 하루아침에 바꾼다는 건 너무 어려운 거거든.
Output:",사람8 무엇1 지시2 보통2 때1 습관1 먹다1 양2 갑자기2 하루1 변하다4 어렵다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 수영도 난 되게 재밌고 좋은 운동인 거 같고.
Output:",수영1 아니다2 중독1 운동1 등수:1등 괜찮다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 집 밖을 나가면 운동을 하는데 집 밖을 나가는 게 너무 힘들다 했잖아.
Output:",집1 밖1 운동1 맞다1 집1 밖1 힘들다1 말하다1 한적있다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 요즘 한창 다들 취직이 고민이잖아.
Output:",오늘1 지시2# 일하다1 가입1# 무엇2 고민1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 택시비가 많이 들 거 같아서 버스를 주로 이용해.
Output:",택시1 돈1 비싸다2 울다1 버스1 타다1 대부분2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 버스를 주로 이용해.
Output:",지시2 버스1# 대부분2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 택시는 너무 편한데 비용이 많이 들어서 아무래도 버스를 자주 이용하게 되더라고.
Output:",택시1 편안하다1 돈1 부담1 버스1 타다1 대부분2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 집 앞에 버스 정류장이 많아서 걸어서 3분이면 가.
Output:",지시2 집1 옆1 버스1 곳1# 걷다1 시간:3분 충분하다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 버스를 한번 타려면 10분 정돈 걸어야 정류장이 나오거든.
Output:",지시2 버스1 타다1 원하다1 시간:10분 걷다1 곳1 도착1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너는 전동 킥보드 잘 타?
Output:",부르다1 킥보드1 잘하다2 전기1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너흰 전동 킥보드 타 봤어?
Output:",전기1 킥보드1 지시1# 한적있다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 킥보드가 너무 무섭더라고.
Output:",지시2 킥보드1 무섭다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 내 주변 사람들도 킥보드를 타다가 다친 친구들이 많아서 킥보드는 안 타게 되더라.
Output:",지시2 친구1 지시1# 킥보드1 실수1 상처1 여러번1 자연3 지시1 킥보드1 싫다3
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 내 주변에는 킥보드를 잘 안 타.
Output:",지시2 친구1 분위기2 킥보드1 아니다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나도 우리 지역에 전철이 있으면 좋겠어.
Output:",지시2 너나같다1 지시1# 머무르다1 지역1 지하철1 좋다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 얼른 전철이 생겼음 좋겠다.
Output:",지하철1 빨리1 새롭다1 좋다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나도 전철이 더 다른 대중교통 수단보다 편리할 거 같아.
Output:",지시2 너나같다1 버스1 택시1 지하철1 ~보다1 낫다1 귀찮다1 없다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 버스는 너무 덜컹거리고 불편한 거 같아.
Output:",버스1 버스1# 귀찮다1 크다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 케이티엑스는 안전벨트도 없잖아.
Output:",케이티엑스1 허리띠1 없다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 우리 같이 케이티엑스 타자.
Output:",지시1# 너나같다1 케이티엑스1 타다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 프리미엄 고속버스를 1번도 안 타 봤어.
Output:",지시2 고속도로1 좋다1 한적없다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 프리미엄 고속버스는 뭐가 달라?
Output:",고속도로1 좋다1 무엇1 차이1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 프리미엄 고속버스를 타 보는 것도 좋을 거 같아.
Output:",고속도로1 좋다1 한적있다1 낫다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나 최근에 여행 갈 때 프리미엄 고속버스를 탔었거든.
Output:",지시2 며칠전1 여행1 고속도로1 좋다1 한적있다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나 우등 버스 타 봤는데 그것도 넓고 좋았던 거 같아.
Output:",지시2 고속도로1 우등 타다1 한적있다1 넓다2 넓다3 좋다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나중에 차 사면 전기 자동차 사려고.
Output:",미래1 승용차1 사다1 전기1 생각2 지시1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나도 전기 자동차로 사고 싶었어.
Output:",지시2 너나같다1 승용차1 전기1 사다1 원하다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 전기 자동차는 나라에서 지원도 해 주는 거 같더라고.
Output:",승용차1 전기1 나라1 돕다1 있다1 같다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너는 전기 자동차 어때?
Output:",지시1# 승용차1 전기1 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 전기 자동차 좋지.
Output:",전기1 좋다1 승용차1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너 최근에 재밌게 본 드라마 있어?
Output:",지시1# 과거1 TV 영상1 재미1 보다1 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너도 김밥 참 좋아하잖아.
Output:",지시1# 너나같다1 김밥1 좋다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 우리 뭐 먹을까?
Output:",지시1# 먹다1 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 우리 환경적으로 안 좋으니까 그냥 쇠젓가락 쓸까?
Output:",지시1# 자연3 분위기2 더럽다1 손해1 좋다1 그냥1 철1 젓가락1 괜찮다1 아니다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 젓가락이 있는데 굳이 1회용품을 쓸 이유는 없잖아.
Output:",젓가락1 회 끈기1 약속1 필요없다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 요즘 1회용품 많이 써서 걱정되더라고.
Output:",회 물건2 요즘1 대부분2 걱정1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 넌 단 것에 대해서 어떻게 생각해?
Output:",지시1# 달다1 생각2 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나도 단 게 너무 좋은 거 같아.
Output:",지시2 너나같다1 달다1 광분4 좋다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 딸기 요즘 제철이니까 나도 딸기 들어간 디저트를 먹을래.
Output:",오늘1 딸기1 긁어모으다1 때1 지시2 너나같다1 딸기1 케이크1 먹다1 하다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 요즘 아무래도 제철이라서 딸기가 싱싱하고 맛있더라고.
Output:",오늘1 사계절1 긁어모으다1 딸기1 새롭다1 맛있다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나처럼 단것도 많이 먹고 운동도 많이 하면 괜찮다고 생각해.
Output:",지시2 너나같다1 달다1 먹다5 운동1 괜찮다1 생각2 지시1 많다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 콜라는 제로 콜라로 먹을까?
Output:",갈색1 검정1 갈색1 먹다1 괜찮다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나도 제로 콜라 먹을래.
Output:",지시2 너나같다1 갈색1 검정1 먹다1 하다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너는 왜 제로 콜라를 안 먹고 콜라를 먹어?
Output:",지시1# 갈색1 검정1 구형1 먹다1 빨강1 갈색1 먹다1 아니다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 제로 콜라는 콜라의 본연의 맛을 못 살리는 거 같아서 싫더라고.
Output:",갈색1 검정1 구형1 원래2 맛있다1 죽다1 먹다1 싫다4 갈색1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 너는 어떤 치킨 좋아해?
Output:",지시1# 다섯중하나1 닭1 좋다1 무엇1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 물가가 오른 만큼 배달비도 오르지만 너무 터무니없이 올리는 게 옳지 않다고 생각한다는 거야.
Output:",물건2 공범2 보내다6 값오르다1 맞다1 값오르다1 깡패1 올바르다1 없다1 생각1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 배달이 편리함이 있다 하더라도 나는 별로 배달을 시켜 먹고 싶지 않아.
Output:",지시2 보내다6 간단하다1 맞다1 지시2 보내다6 시키다1 먹다1 원하지않다2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 이번에 여름휴가 어디로 가기로 했나요?
Output:",오늘1 덥다1 쉬다1 가다1 어디3#
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 방학 때 아무 데도 못 가 가지고 강릉 가기로 했어요.
Output:",방학1 놀다1 없다4 중앙1 가다1 결정1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 닭강정 사 올 건가?
Output:",닭1 끓다3 샐러드1 사다1 가져오다6
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 닭강정은 사 올게요.
Output:",닭1 끓다3 샐러드1 사다1 가져오다6
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 세상은 가성비를 너무 따지는 거 같아.
Output:",사람8 지시1# 물건2 좋다1 싸다1 오직1 돈1 심하다1 비교1#
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 내가 20년 동안 전업주부로 있다가 이제 회사 생활 시작한 지 한 3년 정도 됐잖아.
Output:",지시2 가정1 일하다1 날짜(활용):20년 회사1 다니다1 시작1 날짜(활용):3년
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 나는 젊은 애들 보면 진짜 이해 안 되는 부분이 많은데 내가 가르쳐 줘야 되겠다. 내가 한 소리 해 줘야 되겠다. 이런 생각을 눈곱만큼도 안 하거든.
Output:",지시2 젊다1 지시1# 보다6 이해1 안되다1 지시1 주다1 충고2 필요1 생각2 한적없다1 지시1# 교육2
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 회사 생활하면서 회식 나도 하잖아.
Output:",회사1 다니다1 밖1 먹다1 지시2 너나같다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 술을 적당히 마시고 이 간이 회복할 수 있는 시간을 줘야지.
Output:",술1 물1 적당하다1 빨강1 간1 쉬다1 시간2 시간흐르다1 필요1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 술 자주 마시는 건 이해 안 될 거 같다 나는.
Output:",술1 또1 지시2 이해1 어렵다1 느끼다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 술이라도 적당히 몸 생각하면서 마시고 회복할 수 있게 해야지.
Output:",술1 물1 괜찮다1 몸1 건강1 처음1 신경1 물1 적당하다1
"Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 일상생활 | Thema: 일상생활 말뭉치
Input: 내가 쇼핑을 좀 많이 좋아하잖아.
Output:",지시2 구경1 옷1 지시2 사다1 좋다1
